timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 15:51:58.696, 1, 2707 MHz, 14001 MHz, 600.05 W, 69, 100 %, 3474 MiB
2026/09/24 15:51:59.702, 0, 33 MHz, 405 MHz, 22.46 W, 53, 0 %, 3233 MiB
2026/09/24 15:51:59.702, 1, 2707 MHz, 14001 MHz, 600.04 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:00.706, 0, 28 MHz, 405 MHz, 21.59 W, 53, 0 %, 3233 MiB
2026/09/24 15:52:00.706, 1, 2707 MHz, 14001 MHz, 600.10 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:01.708, 0, 32 MHz, 405 MHz, 23.54 W, 53, 0 %, 3224 MiB
2026/09/24 15:52:01.708, 1, 2707 MHz, 14001 MHz, 599.92 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:02.721, 0, 28 MHz, 405 MHz, 27.92 W, 53, 1 %, 3224 MiB
2026/09/24 15:52:02.721, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:03.727, 0, 28 MHz, 405 MHz, 25.36 W, 53, 0 %, 3224 MiB
2026/09/24 15:52:03.727, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:04.735, 0, 28 MHz, 405 MHz, 25.61 W, 53, 0 %, 3224 MiB
2026/09/24 15:52:04.735, 1, 2707 MHz, 14001 MHz, 599.93 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:05.736, 0, 33 MHz, 405 MHz, 25.42 W, 53, 0 %, 3224 MiB
2026/09/24 15:52:05.736, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:06.739, 0, 31 MHz, 405 MHz, 25.81 W, 53, 0 %, 3224 MiB
2026/09/24 15:52:06.739, 1, 2707 MHz, 14001 MHz, 599.99 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:07.753, 0, 32 MHz, 405 MHz, 25.73 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:07.753, 1, 2707 MHz, 14001 MHz, 600.08 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:08.766, 0, 34 MHz, 405 MHz, 25.53 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:08.766, 1, 2707 MHz, 14001 MHz, 600.22 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:09.769, 0, 31 MHz, 405 MHz, 25.99 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:09.769, 1, 2707 MHz, 14001 MHz, 599.67 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:10.784, 0, 31 MHz, 405 MHz, 25.83 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:10.784, 1, 2707 MHz, 14001 MHz, 599.85 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:11.787, 0, 31 MHz, 405 MHz, 25.36 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:11.787, 1, 2707 MHz, 14001 MHz, 600.11 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:12.802, 0, 35 MHz, 405 MHz, 25.35 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:12.802, 1, 2707 MHz, 14001 MHz, 600.16 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:13.807, 0, 31 MHz, 405 MHz, 25.83 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:13.807, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:14.809, 0, 39 MHz, 405 MHz, 26.00 W, 53, 0 %, 3220 MiB
2026/09/24 15:52:14.809, 1, 2707 MHz, 14001 MHz, 600.13 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:15.817, 0, 36 MHz, 405 MHz, 25.70 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:15.817, 1, 2707 MHz, 14001 MHz, 600.04 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:16.819, 0, 38 MHz, 405 MHz, 25.65 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:16.819, 1, 2707 MHz, 14001 MHz, 600.05 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:17.819, 0, 36 MHz, 405 MHz, 25.52 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:17.819, 1, 2707 MHz, 14001 MHz, 600.08 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:18.823, 0, 32 MHz, 405 MHz, 26.28 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:18.823, 1, 2707 MHz, 14001 MHz, 599.68 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:19.825, 0, 34 MHz, 405 MHz, 26.21 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:19.825, 1, 2707 MHz, 14001 MHz, 599.88 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:20.826, 0, 292 MHz, 405 MHz, 26.03 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:20.826, 1, 2707 MHz, 14001 MHz, 599.92 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:21.840, 0, 38 MHz, 405 MHz, 26.05 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:21.840, 1, 2707 MHz, 14001 MHz, 599.97 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:22.841, 0, 33 MHz, 405 MHz, 25.58 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:22.841, 1, 2707 MHz, 14001 MHz, 599.86 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:23.848, 0, 41 MHz, 405 MHz, 25.32 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:23.848, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:24.854, 0, 40 MHz, 405 MHz, 26.11 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:24.854, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:25.868, 0, 40 MHz, 405 MHz, 25.61 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:25.868, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:26.872, 0, 40 MHz, 405 MHz, 25.35 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:26.872, 1, 2707 MHz, 14001 MHz, 600.05 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:27.880, 0, 38 MHz, 405 MHz, 25.32 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:27.880, 1, 2707 MHz, 14001 MHz, 600.18 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:28.881, 0, 42 MHz, 405 MHz, 26.22 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:28.881, 1, 2707 MHz, 14001 MHz, 600.16 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:29.896, 0, 285 MHz, 405 MHz, 26.60 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:29.896, 1, 2707 MHz, 14001 MHz, 600.18 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:30.899, 0, 36 MHz, 405 MHz, 25.97 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:30.899, 1, 2707 MHz, 14001 MHz, 599.97 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:31.906, 0, 36 MHz, 405 MHz, 25.72 W, 53, 0 %, 3217 MiB
2026/09/24 15:52:31.906, 1, 2707 MHz, 14001 MHz, 600.17 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:32.915, 0, 99 MHz, 405 MHz, 27.65 W, 53, 9 %, 3250 MiB
2026/09/24 15:52:32.915, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:33.922, 0, 39 MHz, 405 MHz, 29.59 W, 53, 0 %, 3250 MiB
2026/09/24 15:52:33.922, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:34.924, 0, 52 MHz, 405 MHz, 21.43 W, 53, 1 %, 3254 MiB
2026/09/24 15:52:34.924, 1, 2707 MHz, 14001 MHz, 600.13 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:35.928, 0, 41 MHz, 405 MHz, 31.65 W, 53, 0 %, 3252 MiB
2026/09/24 15:52:35.928, 1, 2707 MHz, 14001 MHz, 600.16 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:36.933, 0, 76 MHz, 405 MHz, 28.21 W, 53, 2 %, 3251 MiB
2026/09/24 15:52:36.933, 1, 2707 MHz, 14001 MHz, 599.89 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:37.947, 0, 40 MHz, 405 MHz, 22.24 W, 53, 0 %, 3251 MiB
2026/09/24 15:52:37.947, 1, 2707 MHz, 14001 MHz, 599.84 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:38.955, 0, 36 MHz, 405 MHz, 24.67 W, 53, 0 %, 3241 MiB
2026/09/24 15:52:38.955, 1, 2707 MHz, 14001 MHz, 599.95 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:39.957, 0, 442 MHz, 405 MHz, 38.45 W, 53, 1 %, 3245 MiB
2026/09/24 15:52:39.957, 1, 2707 MHz, 14001 MHz, 599.82 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:40.962, 0, 382 MHz, 405 MHz, 40.72 W, 53, 1 %, 3267 MiB
2026/09/24 15:52:40.962, 1, 2707 MHz, 14001 MHz, 599.79 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:41.968, 0, 2610 MHz, 14001 MHz, 74.34 W, 54, 1 %, 3215 MiB
2026/09/24 15:52:41.968, 1, 2707 MHz, 14001 MHz, 599.99 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:42.982, 0, 2610 MHz, 14001 MHz, 77.00 W, 55, 2 %, 3209 MiB
2026/09/24 15:52:42.982, 1, 2707 MHz, 14001 MHz, 600.17 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:43.988, 0, 892 MHz, 7001 MHz, 64.74 W, 54, 0 %, 3191 MiB
2026/09/24 15:52:43.988, 1, 2707 MHz, 14001 MHz, 599.93 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:44.990, 0, 2197 MHz, 14001 MHz, 56.59 W, 55, 6 %, 3219 MiB
2026/09/24 15:52:44.990, 1, 2707 MHz, 14001 MHz, 600.10 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:45.995, 0, 2602 MHz, 14001 MHz, 77.57 W, 55, 1 %, 3199 MiB
2026/09/24 15:52:45.995, 1, 2707 MHz, 14001 MHz, 599.98 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:46.999, 0, 2610 MHz, 14001 MHz, 75.51 W, 55, 0 %, 3197 MiB
2026/09/24 15:52:46.999, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:48.014, 0, 1132 MHz, 14001 MHz, 68.26 W, 55, 3 %, 3220 MiB
2026/09/24 15:52:48.014, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:49.028, 0, 2602 MHz, 14001 MHz, 75.94 W, 55, 0 %, 3220 MiB
2026/09/24 15:52:49.028, 1, 2707 MHz, 14001 MHz, 600.05 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:50.043, 0, 2580 MHz, 14001 MHz, 73.10 W, 55, 0 %, 3220 MiB
2026/09/24 15:52:50.043, 1, 2707 MHz, 14001 MHz, 600.13 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:51.057, 0, 2595 MHz, 14001 MHz, 74.19 W, 55, 0 %, 3212 MiB
2026/09/24 15:52:51.057, 1, 2707 MHz, 14001 MHz, 599.78 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:52.060, 0, 2595 MHz, 14001 MHz, 76.27 W, 55, 1 %, 3228 MiB
2026/09/24 15:52:52.060, 1, 2707 MHz, 14001 MHz, 599.68 W, 70, 99 %, 3474 MiB
2026/09/24 15:52:53.074, 0, 2610 MHz, 14001 MHz, 75.38 W, 55, 0 %, 3255 MiB
2026/09/24 15:52:53.074, 1, 2707 MHz, 14001 MHz, 600.03 W, 70, 100 %, 3474 MiB
2026/09/24 15:52:54.083, 0, 645 MHz, 810 MHz, 59.38 W, 54, 1 %, 3254 MiB
2026/09/24 15:52:54.083, 1, 2707 MHz, 14001 MHz, 600.06 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:55.089, 0, 73 MHz, 810 MHz, 32.53 W, 53, 0 %, 3248 MiB
2026/09/24 15:52:55.089, 1, 2707 MHz, 14001 MHz, 600.04 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:56.092, 0, 46 MHz, 405 MHz, 23.55 W, 53, 0 %, 3248 MiB
2026/09/24 15:52:56.092, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:52:57.105, 0, 61 MHz, 405 MHz, 27.51 W, 53, 2 %, 3203 MiB
2026/09/24 15:52:57.105, 1, 2707 MHz, 14001 MHz, 599.91 W, 69, 99 %, 3474 MiB
2026/09/24 15:52:58.118, 0, 35 MHz, 405 MHz, 22.33 W, 53, 0 %, 3199 MiB
2026/09/24 15:52:58.118, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 99 %, 3474 MiB
2026/09/24 15:52:59.122, 0, 720 MHz, 405 MHz, 29.92 W, 53, 1 %, 3226 MiB
2026/09/24 15:52:59.122, 1, 2707 MHz, 14001 MHz, 600.07 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:00.136, 0, 465 MHz, 405 MHz, 37.38 W, 53, 0 %, 3227 MiB
2026/09/24 15:53:00.136, 1, 2707 MHz, 14001 MHz, 600.04 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:01.150, 0, 697 MHz, 405 MHz, 42.37 W, 53, 3 %, 3296 MiB
2026/09/24 15:53:01.150, 1, 2707 MHz, 14001 MHz, 599.90 W, 68, 100 %, 3474 MiB
2026/09/24 15:53:02.166, 0, 480 MHz, 405 MHz, 38.69 W, 53, 1 %, 3295 MiB
2026/09/24 15:53:02.166, 1, 2707 MHz, 14001 MHz, 599.34 W, 70, 99 %, 3474 MiB
2026/09/24 15:53:03.170, 0, 480 MHz, 405 MHz, 38.31 W, 53, 0 %, 3260 MiB
2026/09/24 15:53:03.170, 1, 2707 MHz, 14001 MHz, 600.11 W, 70, 100 %, 3474 MiB
2026/09/24 15:53:04.185, 0, 555 MHz, 405 MHz, 38.55 W, 53, 0 %, 3370 MiB
2026/09/24 15:53:04.185, 1, 2707 MHz, 14001 MHz, 600.02 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:05.187, 0, 525 MHz, 405 MHz, 40.35 W, 53, 1 %, 3292 MiB
2026/09/24 15:53:05.187, 1, 2707 MHz, 14001 MHz, 599.92 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:06.189, 0, 547 MHz, 405 MHz, 39.96 W, 53, 1 %, 3246 MiB
2026/09/24 15:53:06.189, 1, 2707 MHz, 14001 MHz, 599.98 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:07.190, 0, 450 MHz, 405 MHz, 39.65 W, 53, 1 %, 3246 MiB
2026/09/24 15:53:07.190, 1, 2707 MHz, 14001 MHz, 599.95 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:08.192, 0, 33 MHz, 405 MHz, 31.73 W, 53, 0 %, 3246 MiB
2026/09/24 15:53:08.192, 1, 2707 MHz, 14001 MHz, 600.02 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:09.207, 0, 41 MHz, 405 MHz, 20.88 W, 53, 0 %, 3246 MiB
2026/09/24 15:53:09.207, 1, 2707 MHz, 14001 MHz, 599.84 W, 70, 100 %, 3474 MiB
2026/09/24 15:53:10.222, 0, 39 MHz, 405 MHz, 20.29 W, 53, 0 %, 3246 MiB
2026/09/24 15:53:10.222, 1, 2707 MHz, 14001 MHz, 600.00 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:11.228, 0, 38 MHz, 405 MHz, 22.01 W, 53, 0 %, 3246 MiB
2026/09/24 15:53:11.228, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:12.230, 0, 34 MHz, 405 MHz, 20.63 W, 53, 0 %, 3246 MiB
2026/09/24 15:53:12.230, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:13.242, 0, 38 MHz, 405 MHz, 22.49 W, 53, 0 %, 3246 MiB
2026/09/24 15:53:13.242, 1, 2707 MHz, 14001 MHz, 599.89 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:14.245, 0, 495 MHz, 405 MHz, 27.48 W, 53, 1 %, 3221 MiB
2026/09/24 15:53:14.245, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:15.260, 0, 37 MHz, 405 MHz, 27.78 W, 53, 0 %, 3221 MiB
2026/09/24 15:53:15.260, 1, 2707 MHz, 14001 MHz, 600.18 W, 70, 100 %, 3474 MiB
2026/09/24 15:53:16.274, 0, 28 MHz, 405 MHz, 25.49 W, 53, 0 %, 3219 MiB
2026/09/24 15:53:16.274, 1, 2707 MHz, 14001 MHz, 599.85 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:17.289, 0, 28 MHz, 405 MHz, 21.88 W, 53, 0 %, 3219 MiB
2026/09/24 15:53:17.289, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:18.290, 0, 28 MHz, 405 MHz, 20.70 W, 53, 0 %, 3219 MiB
2026/09/24 15:53:18.290, 1, 2707 MHz, 14001 MHz, 599.95 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:19.303, 0, 28 MHz, 405 MHz, 20.80 W, 53, 0 %, 3219 MiB
2026/09/24 15:53:19.303, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:20.307, 0, 28 MHz, 405 MHz, 20.75 W, 53, 0 %, 3208 MiB
2026/09/24 15:53:20.307, 1, 2707 MHz, 14001 MHz, 600.20 W, 69, 99 %, 3474 MiB
2026/09/24 15:53:21.320, 0, 44 MHz, 405 MHz, 31.10 W, 53, 0 %, 3181 MiB
2026/09/24 15:53:21.320, 1, 2707 MHz, 14001 MHz, 600.05 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:22.324, 0, 232 MHz, 14001 MHz, 37.25 W, 54, 0 %, 3198 MiB
2026/09/24 15:53:22.324, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:23.325, 0, 2572 MHz, 14001 MHz, 74.33 W, 54, 0 %, 3200 MiB
2026/09/24 15:53:23.325, 1, 2707 MHz, 14001 MHz, 599.91 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:24.330, 0, 2595 MHz, 14001 MHz, 75.23 W, 55, 0 %, 3201 MiB
2026/09/24 15:53:24.330, 1, 2707 MHz, 14001 MHz, 599.88 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:25.337, 0, 58 MHz, 810 MHz, 37.86 W, 53, 0 %, 3201 MiB
2026/09/24 15:53:25.337, 1, 2707 MHz, 14001 MHz, 600.12 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:26.345, 0, 32 MHz, 405 MHz, 27.69 W, 53, 0 %, 3201 MiB
2026/09/24 15:53:26.345, 1, 2707 MHz, 14001 MHz, 599.92 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:27.350, 0, 31 MHz, 405 MHz, 21.55 W, 53, 0 %, 3203 MiB
2026/09/24 15:53:27.350, 1, 2707 MHz, 14001 MHz, 599.87 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:28.353, 0, 44 MHz, 405 MHz, 22.94 W, 53, 0 %, 3203 MiB
2026/09/24 15:53:28.353, 1, 2707 MHz, 14001 MHz, 600.17 W, 69, 99 %, 3474 MiB
2026/09/24 15:53:29.357, 0, 53 MHz, 405 MHz, 32.70 W, 53, 6 %, 3231 MiB
2026/09/24 15:53:29.357, 1, 2707 MHz, 14001 MHz, 598.38 W, 70, 100 %, 3474 MiB
2026/09/24 15:53:30.364, 0, 45 MHz, 405 MHz, 27.89 W, 53, 1 %, 3224 MiB
2026/09/24 15:53:30.364, 1, 2707 MHz, 14001 MHz, 601.41 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:31.379, 0, 28 MHz, 405 MHz, 24.95 W, 53, 0 %, 3224 MiB
2026/09/24 15:53:31.379, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:32.386, 0, 30 MHz, 405 MHz, 23.81 W, 53, 0 %, 3224 MiB
2026/09/24 15:53:32.386, 1, 2707 MHz, 14001 MHz, 600.14 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:33.392, 0, 247 MHz, 405 MHz, 22.13 W, 53, 0 %, 3209 MiB
2026/09/24 15:53:33.392, 1, 2707 MHz, 14001 MHz, 599.77 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:34.393, 0, 28 MHz, 405 MHz, 24.67 W, 53, 1 %, 3217 MiB
2026/09/24 15:53:34.393, 1, 2707 MHz, 14001 MHz, 599.90 W, 70, 100 %, 3474 MiB
2026/09/24 15:53:35.395, 0, 322 MHz, 405 MHz, 24.47 W, 53, 0 %, 3209 MiB
2026/09/24 15:53:35.395, 1, 2707 MHz, 14001 MHz, 599.83 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:36.410, 0, 45 MHz, 405 MHz, 34.15 W, 53, 0 %, 3210 MiB
2026/09/24 15:53:36.410, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:37.412, 0, 28 MHz, 405 MHz, 25.44 W, 53, 0 %, 3203 MiB
2026/09/24 15:53:37.412, 1, 2707 MHz, 14001 MHz, 599.92 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:38.427, 0, 28 MHz, 405 MHz, 20.84 W, 53, 0 %, 3203 MiB
2026/09/24 15:53:38.427, 1, 2715 MHz, 14001 MHz, 600.30 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:39.439, 0, 37 MHz, 405 MHz, 21.74 W, 53, 0 %, 3194 MiB
2026/09/24 15:53:39.439, 1, 2707 MHz, 14001 MHz, 599.92 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:40.443, 0, 30 MHz, 405 MHz, 26.95 W, 53, 0 %, 3194 MiB
2026/09/24 15:53:40.443, 1, 2707 MHz, 14001 MHz, 599.86 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:41.449, 0, 32 MHz, 405 MHz, 24.07 W, 53, 1 %, 3192 MiB
2026/09/24 15:53:41.449, 1, 2715 MHz, 14001 MHz, 600.28 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:42.452, 0, 30 MHz, 405 MHz, 21.75 W, 53, 0 %, 3192 MiB
2026/09/24 15:53:42.452, 1, 2707 MHz, 14001 MHz, 599.97 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:43.458, 0, 30 MHz, 405 MHz, 20.38 W, 53, 0 %, 3191 MiB
2026/09/24 15:53:43.458, 1, 2715 MHz, 14001 MHz, 599.83 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:44.461, 0, 39 MHz, 405 MHz, 29.09 W, 53, 1 %, 3192 MiB
2026/09/24 15:53:44.461, 1, 2715 MHz, 14001 MHz, 600.28 W, 69, 99 %, 3474 MiB
2026/09/24 15:53:45.477, 0, 60 MHz, 405 MHz, 34.03 W, 53, 3 %, 3291 MiB
2026/09/24 15:53:45.477, 1, 2715 MHz, 14001 MHz, 600.10 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:46.484, 0, 30 MHz, 405 MHz, 23.81 W, 53, 0 %, 3290 MiB
2026/09/24 15:53:46.484, 1, 2715 MHz, 14001 MHz, 599.92 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:47.486, 0, 28 MHz, 405 MHz, 20.31 W, 53, 0 %, 3290 MiB
2026/09/24 15:53:47.486, 1, 2715 MHz, 14001 MHz, 600.11 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:48.500, 0, 31 MHz, 405 MHz, 20.93 W, 53, 0 %, 3290 MiB
2026/09/24 15:53:48.500, 1, 2707 MHz, 14001 MHz, 599.91 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:49.503, 0, 28 MHz, 405 MHz, 21.19 W, 53, 0 %, 3290 MiB
2026/09/24 15:53:49.503, 1, 2715 MHz, 14001 MHz, 600.20 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:50.511, 0, 28 MHz, 405 MHz, 20.46 W, 53, 0 %, 3290 MiB
2026/09/24 15:53:50.511, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:51.516, 0, 28 MHz, 405 MHz, 20.31 W, 53, 0 %, 3258 MiB
2026/09/24 15:53:51.516, 1, 2715 MHz, 14001 MHz, 599.77 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:52.523, 0, 435 MHz, 405 MHz, 33.07 W, 53, 0 %, 3264 MiB
2026/09/24 15:53:52.523, 1, 2715 MHz, 14001 MHz, 600.33 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:53.524, 0, 60 MHz, 405 MHz, 37.30 W, 53, 0 %, 3262 MiB
2026/09/24 15:53:53.524, 1, 2715 MHz, 14001 MHz, 599.97 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:54.526, 0, 397 MHz, 405 MHz, 32.29 W, 53, 0 %, 3264 MiB
2026/09/24 15:53:54.526, 1, 2715 MHz, 14001 MHz, 599.87 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:55.530, 0, 457 MHz, 405 MHz, 37.87 W, 53, 2 %, 3267 MiB
2026/09/24 15:53:55.530, 1, 2715 MHz, 14001 MHz, 600.14 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:56.545, 0, 53 MHz, 405 MHz, 37.62 W, 53, 2 %, 3267 MiB
2026/09/24 15:53:56.545, 1, 2715 MHz, 14001 MHz, 599.98 W, 69, 99 %, 3474 MiB
2026/09/24 15:53:57.557, 0, 990 MHz, 405 MHz, 39.21 W, 53, 0 %, 3248 MiB
2026/09/24 15:53:57.557, 1, 2715 MHz, 14001 MHz, 599.89 W, 69, 100 %, 3474 MiB
2026/09/24 15:53:58.559, 0, 457 MHz, 405 MHz, 39.54 W, 53, 1 %, 3248 MiB
2026/09/24 15:53:58.559, 1, 2715 MHz, 14001 MHz, 600.16 W, 69, 99 %, 3474 MiB
2026/09/24 15:53:59.561, 0, 517 MHz, 405 MHz, 38.59 W, 53, 2 %, 3206 MiB
2026/09/24 15:53:59.561, 1, 2715 MHz, 14001 MHz, 599.90 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:00.568, 0, 570 MHz, 405 MHz, 37.14 W, 53, 1 %, 3207 MiB
2026/09/24 15:54:00.568, 1, 2715 MHz, 14001 MHz, 600.10 W, 69, 99 %, 3474 MiB
2026/09/24 15:54:01.615, 0, 442 MHz, 405 MHz, 39.16 W, 53, 2 %, 3204 MiB
2026/09/24 15:54:01.615, 1, 2715 MHz, 14001 MHz, 595.65 W, 70, 100 %, 3474 MiB
2026/09/24 15:54:02.620, 0, 43 MHz, 405 MHz, 35.72 W, 53, 2 %, 3243 MiB
2026/09/24 15:54:02.620, 1, 2722 MHz, 14001 MHz, 545.54 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:03.626, 0, 450 MHz, 405 MHz, 35.60 W, 53, 7 %, 3270 MiB
