timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 17:23:52.275, 1, 2835 MHz, 14001 MHz, 498.13 W, 70, 99 %, 470 MiB
2026/09/24 17:23:53.278, 0, 427 MHz, 405 MHz, 30.30 W, 48, 1 %, 3212 MiB
2026/09/24 17:23:53.278, 1, 2835 MHz, 14001 MHz, 599.88 W, 69, 98 %, 470 MiB
2026/09/24 17:23:54.282, 0, 49 MHz, 405 MHz, 31.09 W, 48, 1 %, 3212 MiB
2026/09/24 17:23:54.282, 1, 2835 MHz, 14001 MHz, 599.98 W, 69, 99 %, 470 MiB
2026/09/24 17:23:55.287, 0, 48 MHz, 405 MHz, 30.70 W, 48, 1 %, 3212 MiB
2026/09/24 17:23:55.287, 1, 2835 MHz, 14001 MHz, 600.21 W, 69, 99 %, 470 MiB
2026/09/24 17:23:56.291, 0, 51 MHz, 405 MHz, 28.74 W, 48, 1 %, 3212 MiB
2026/09/24 17:23:56.291, 1, 2835 MHz, 14001 MHz, 599.67 W, 69, 99 %, 470 MiB
2026/09/24 17:23:57.299, 0, 225 MHz, 405 MHz, 27.12 W, 48, 0 %, 3212 MiB
2026/09/24 17:23:57.299, 1, 2835 MHz, 14001 MHz, 599.87 W, 69, 99 %, 470 MiB
2026/09/24 17:23:58.301, 0, 30 MHz, 405 MHz, 23.84 W, 47, 0 %, 3212 MiB
2026/09/24 17:23:58.301, 1, 2835 MHz, 14001 MHz, 599.93 W, 70, 99 %, 470 MiB
2026/09/24 17:23:59.308, 0, 28 MHz, 405 MHz, 22.62 W, 47, 0 %, 3212 MiB
2026/09/24 17:23:59.308, 1, 2835 MHz, 14001 MHz, 599.89 W, 69, 99 %, 470 MiB
2026/09/24 17:24:00.311, 0, 28 MHz, 405 MHz, 22.88 W, 48, 0 %, 3212 MiB
2026/09/24 17:24:00.311, 1, 2842 MHz, 14001 MHz, 599.73 W, 69, 99 %, 470 MiB
2026/09/24 17:24:01.318, 0, 28 MHz, 405 MHz, 23.77 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:01.318, 1, 2842 MHz, 14001 MHz, 600.37 W, 70, 99 %, 470 MiB
2026/09/24 17:24:02.325, 0, 27 MHz, 405 MHz, 22.72 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:02.325, 1, 2842 MHz, 14001 MHz, 599.86 W, 69, 99 %, 470 MiB
2026/09/24 17:24:03.328, 0, 30 MHz, 405 MHz, 23.15 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:03.328, 1, 2842 MHz, 14001 MHz, 599.68 W, 69, 99 %, 470 MiB
2026/09/24 17:24:04.330, 0, 28 MHz, 405 MHz, 21.75 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:04.330, 1, 2955 MHz, 14001 MHz, 429.22 W, 68, 91 %, 470 MiB
2026/09/24 17:24:05.335, 0, 30 MHz, 405 MHz, 22.98 W, 48, 0 %, 3212 MiB
2026/09/24 17:24:05.335, 1, 2827 MHz, 14001 MHz, 604.17 W, 70, 99 %, 470 MiB
2026/09/24 17:24:06.340, 0, 28 MHz, 405 MHz, 23.08 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:06.340, 1, 2835 MHz, 14001 MHz, 599.90 W, 70, 99 %, 470 MiB
2026/09/24 17:24:07.353, 0, 27 MHz, 405 MHz, 23.14 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:07.353, 1, 2835 MHz, 14001 MHz, 599.64 W, 69, 99 %, 470 MiB
2026/09/24 17:24:08.357, 0, 28 MHz, 405 MHz, 22.84 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:08.357, 1, 2835 MHz, 14001 MHz, 599.85 W, 69, 99 %, 470 MiB
2026/09/24 17:24:09.372, 0, 28 MHz, 405 MHz, 22.62 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:09.372, 1, 2835 MHz, 14001 MHz, 600.16 W, 70, 99 %, 470 MiB
2026/09/24 17:24:10.376, 0, 30 MHz, 405 MHz, 23.05 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:10.376, 1, 2842 MHz, 14001 MHz, 599.86 W, 70, 99 %, 470 MiB
2026/09/24 17:24:11.383, 0, 28 MHz, 405 MHz, 22.87 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:11.383, 1, 2835 MHz, 14001 MHz, 599.88 W, 69, 99 %, 470 MiB
2026/09/24 17:24:12.390, 0, 28 MHz, 405 MHz, 23.06 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:12.390, 1, 2835 MHz, 14001 MHz, 600.16 W, 69, 99 %, 470 MiB
2026/09/24 17:24:13.399, 0, 28 MHz, 405 MHz, 22.92 W, 48, 0 %, 3212 MiB
2026/09/24 17:24:13.399, 1, 2835 MHz, 14001 MHz, 600.02 W, 69, 99 %, 470 MiB
2026/09/24 17:24:14.401, 0, 28 MHz, 405 MHz, 22.24 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:14.401, 1, 2835 MHz, 14001 MHz, 600.01 W, 70, 99 %, 470 MiB
2026/09/24 17:24:15.413, 0, 28 MHz, 405 MHz, 22.60 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:15.413, 1, 2835 MHz, 14001 MHz, 599.83 W, 69, 99 %, 470 MiB
2026/09/24 17:24:16.415, 0, 30 MHz, 405 MHz, 22.37 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:16.415, 1, 2835 MHz, 14001 MHz, 599.85 W, 69, 99 %, 470 MiB
2026/09/24 17:24:17.420, 0, 28 MHz, 405 MHz, 20.87 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:17.420, 1, 2842 MHz, 14001 MHz, 420.29 W, 70, 6 %, 470 MiB
2026/09/24 17:24:18.425, 0, 30 MHz, 405 MHz, 21.94 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:18.425, 1, 2827 MHz, 14001 MHz, 599.97 W, 70, 99 %, 470 MiB
2026/09/24 17:24:19.430, 0, 28 MHz, 405 MHz, 21.85 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:19.430, 1, 2835 MHz, 14001 MHz, 599.58 W, 69, 99 %, 470 MiB
2026/09/24 17:24:20.433, 0, 28 MHz, 405 MHz, 23.48 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:20.433, 1, 2835 MHz, 14001 MHz, 600.13 W, 70, 99 %, 470 MiB
2026/09/24 17:24:21.436, 0, 27 MHz, 405 MHz, 22.98 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:21.436, 1, 2835 MHz, 14001 MHz, 599.53 W, 69, 99 %, 470 MiB
2026/09/24 17:24:22.439, 0, 28 MHz, 405 MHz, 22.35 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:22.439, 1, 2835 MHz, 14001 MHz, 599.95 W, 70, 99 %, 470 MiB
2026/09/24 17:24:23.446, 0, 28 MHz, 405 MHz, 22.16 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:23.446, 1, 2835 MHz, 14001 MHz, 599.90 W, 70, 99 %, 470 MiB
2026/09/24 17:24:24.448, 0, 28 MHz, 405 MHz, 22.08 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:24.448, 1, 2835 MHz, 14001 MHz, 599.87 W, 69, 99 %, 470 MiB
2026/09/24 17:24:25.464, 0, 28 MHz, 405 MHz, 22.12 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:25.464, 1, 2835 MHz, 14001 MHz, 600.19 W, 69, 99 %, 470 MiB
2026/09/24 17:24:26.479, 0, 28 MHz, 405 MHz, 22.42 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:26.479, 1, 2835 MHz, 14001 MHz, 599.87 W, 70, 99 %, 470 MiB
2026/09/24 17:24:27.495, 0, 28 MHz, 405 MHz, 22.33 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:27.495, 1, 2835 MHz, 14001 MHz, 600.06 W, 69, 99 %, 470 MiB
2026/09/24 17:24:28.502, 0, 28 MHz, 405 MHz, 22.15 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:28.502, 1, 2835 MHz, 14001 MHz, 599.86 W, 70, 99 %, 470 MiB
2026/09/24 17:24:29.509, 0, 28 MHz, 405 MHz, 21.22 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:29.509, 1, 2865 MHz, 14001 MHz, 467.66 W, 56, 99 %, 470 MiB
2026/09/24 17:24:30.510, 0, 28 MHz, 405 MHz, 22.27 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:30.510, 1, 2827 MHz, 14001 MHz, 509.14 W, 69, 99 %, 470 MiB
2026/09/24 17:24:31.525, 0, 28 MHz, 405 MHz, 22.55 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:31.525, 1, 2835 MHz, 14001 MHz, 599.47 W, 69, 99 %, 470 MiB
2026/09/24 17:24:32.531, 0, 28 MHz, 405 MHz, 22.54 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:32.531, 1, 2835 MHz, 14001 MHz, 599.73 W, 69, 99 %, 470 MiB
2026/09/24 17:24:33.536, 0, 28 MHz, 405 MHz, 22.31 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:33.536, 1, 2835 MHz, 14001 MHz, 600.11 W, 70, 99 %, 470 MiB
2026/09/24 17:24:34.538, 0, 28 MHz, 405 MHz, 22.69 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:34.538, 1, 2835 MHz, 14001 MHz, 599.96 W, 70, 98 %, 470 MiB
2026/09/24 17:24:35.541, 0, 28 MHz, 405 MHz, 22.88 W, 47, 1 %, 3212 MiB
2026/09/24 17:24:35.541, 1, 2835 MHz, 14001 MHz, 599.76 W, 69, 99 %, 470 MiB
2026/09/24 17:24:36.546, 0, 28 MHz, 405 MHz, 22.36 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:36.546, 1, 2835 MHz, 14001 MHz, 599.93 W, 69, 99 %, 470 MiB
2026/09/24 17:24:37.547, 0, 28 MHz, 405 MHz, 22.92 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:37.547, 1, 2835 MHz, 14001 MHz, 599.91 W, 70, 99 %, 470 MiB
2026/09/24 17:24:38.562, 0, 28 MHz, 405 MHz, 22.77 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:38.562, 1, 2835 MHz, 14001 MHz, 599.85 W, 69, 99 %, 470 MiB
2026/09/24 17:24:39.568, 0, 28 MHz, 405 MHz, 22.24 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:39.568, 1, 2835 MHz, 14001 MHz, 599.87 W, 70, 99 %, 470 MiB
2026/09/24 17:24:40.569, 0, 28 MHz, 405 MHz, 22.47 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:40.569, 1, 2835 MHz, 14001 MHz, 600.08 W, 69, 99 %, 470 MiB
2026/09/24 17:24:41.575, 0, 28 MHz, 405 MHz, 23.13 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:41.575, 1, 2835 MHz, 14001 MHz, 600.26 W, 69, 99 %, 470 MiB
2026/09/24 17:24:42.589, 0, 28 MHz, 405 MHz, 21.68 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:42.589, 1, 2947 MHz, 14001 MHz, 419.63 W, 70, 0 %, 470 MiB
2026/09/24 17:24:43.597, 0, 28 MHz, 405 MHz, 22.48 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:43.597, 1, 2827 MHz, 14001 MHz, 601.99 W, 69, 99 %, 470 MiB
2026/09/24 17:24:44.603, 0, 28 MHz, 405 MHz, 22.04 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:44.603, 1, 2835 MHz, 14001 MHz, 599.70 W, 70, 99 %, 470 MiB
2026/09/24 17:24:45.612, 0, 28 MHz, 405 MHz, 21.76 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:45.612, 1, 2835 MHz, 14001 MHz, 600.22 W, 70, 99 %, 470 MiB
2026/09/24 17:24:46.620, 0, 28 MHz, 405 MHz, 22.25 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:46.620, 1, 2835 MHz, 14001 MHz, 599.78 W, 69, 99 %, 470 MiB
2026/09/24 17:24:47.625, 0, 28 MHz, 405 MHz, 22.39 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:47.625, 1, 2835 MHz, 14001 MHz, 600.09 W, 69, 99 %, 470 MiB
2026/09/24 17:24:48.629, 0, 28 MHz, 405 MHz, 22.85 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:48.629, 1, 2835 MHz, 14001 MHz, 599.72 W, 69, 99 %, 470 MiB
2026/09/24 17:24:49.630, 0, 28 MHz, 405 MHz, 22.44 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:49.630, 1, 2835 MHz, 14001 MHz, 599.67 W, 69, 99 %, 470 MiB
2026/09/24 17:24:50.631, 0, 28 MHz, 405 MHz, 22.63 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:50.631, 1, 2835 MHz, 14001 MHz, 600.24 W, 69, 99 %, 470 MiB
2026/09/24 17:24:51.636, 0, 28 MHz, 405 MHz, 22.41 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:51.636, 1, 2835 MHz, 14001 MHz, 599.94 W, 69, 99 %, 470 MiB
2026/09/24 17:24:52.649, 0, 28 MHz, 405 MHz, 22.29 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:52.649, 1, 2835 MHz, 14001 MHz, 600.02 W, 69, 99 %, 470 MiB
2026/09/24 17:24:53.651, 0, 28 MHz, 405 MHz, 22.55 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:53.651, 1, 2835 MHz, 14001 MHz, 599.89 W, 69, 99 %, 470 MiB
2026/09/24 17:24:54.654, 0, 28 MHz, 405 MHz, 21.76 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:54.654, 1, 2955 MHz, 14001 MHz, 394.89 W, 64, 62 %, 470 MiB
2026/09/24 17:24:55.655, 0, 28 MHz, 405 MHz, 21.65 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:55.655, 1, 2835 MHz, 14001 MHz, 585.12 W, 69, 99 %, 470 MiB
2026/09/24 17:24:56.660, 0, 28 MHz, 405 MHz, 22.54 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:56.660, 1, 2835 MHz, 14001 MHz, 599.94 W, 70, 99 %, 470 MiB
2026/09/24 17:24:57.663, 0, 28 MHz, 405 MHz, 22.69 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:57.663, 1, 2835 MHz, 14001 MHz, 599.55 W, 69, 98 %, 470 MiB
2026/09/24 17:24:58.677, 0, 28 MHz, 405 MHz, 22.69 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:58.677, 1, 2835 MHz, 14001 MHz, 600.37 W, 70, 99 %, 470 MiB
2026/09/24 17:24:59.683, 0, 28 MHz, 405 MHz, 22.27 W, 47, 0 %, 3212 MiB
2026/09/24 17:24:59.683, 1, 2835 MHz, 14001 MHz, 599.90 W, 70, 99 %, 470 MiB
2026/09/24 17:25:00.698, 0, 31 MHz, 405 MHz, 22.41 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:00.698, 1, 2835 MHz, 14001 MHz, 599.93 W, 70, 99 %, 470 MiB
2026/09/24 17:25:01.699, 0, 28 MHz, 405 MHz, 22.53 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:01.699, 1, 2835 MHz, 14001 MHz, 599.92 W, 69, 98 %, 470 MiB
2026/09/24 17:25:02.701, 0, 28 MHz, 405 MHz, 22.32 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:02.701, 1, 2835 MHz, 14001 MHz, 599.76 W, 69, 98 %, 470 MiB
2026/09/24 17:25:03.704, 0, 28 MHz, 405 MHz, 22.56 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:03.704, 1, 2835 MHz, 14001 MHz, 599.66 W, 70, 98 %, 470 MiB
2026/09/24 17:25:04.709, 0, 28 MHz, 405 MHz, 22.63 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:04.709, 1, 2835 MHz, 14001 MHz, 600.68 W, 70, 99 %, 470 MiB
2026/09/24 17:25:05.715, 0, 28 MHz, 405 MHz, 22.01 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:05.715, 1, 2835 MHz, 14001 MHz, 599.73 W, 70, 99 %, 470 MiB
2026/09/24 17:25:06.717, 0, 28 MHz, 405 MHz, 21.97 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:06.717, 1, 2835 MHz, 14001 MHz, 600.02 W, 70, 99 %, 470 MiB
2026/09/24 17:25:07.722, 0, 28 MHz, 405 MHz, 21.22 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:07.722, 1, 2880 MHz, 14001 MHz, 436.21 W, 69, 99 %, 470 MiB
2026/09/24 17:25:08.726, 0, 28 MHz, 405 MHz, 22.30 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:08.726, 1, 2827 MHz, 14001 MHz, 600.49 W, 70, 99 %, 470 MiB
2026/09/24 17:25:09.733, 0, 28 MHz, 405 MHz, 22.65 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:09.733, 1, 2835 MHz, 14001 MHz, 599.84 W, 69, 99 %, 470 MiB
2026/09/24 17:25:10.738, 0, 28 MHz, 405 MHz, 22.22 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:10.738, 1, 2835 MHz, 14001 MHz, 599.51 W, 69, 99 %, 470 MiB
2026/09/24 17:25:11.743, 0, 30 MHz, 405 MHz, 22.08 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:11.743, 1, 2835 MHz, 14001 MHz, 599.84 W, 70, 99 %, 470 MiB
2026/09/24 17:25:12.749, 0, 30 MHz, 405 MHz, 22.28 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:12.749, 1, 2835 MHz, 14001 MHz, 599.99 W, 69, 99 %, 470 MiB
2026/09/24 17:25:13.758, 0, 30 MHz, 405 MHz, 22.87 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:13.758, 1, 2842 MHz, 14001 MHz, 599.77 W, 69, 99 %, 470 MiB
2026/09/24 17:25:14.759, 0, 30 MHz, 405 MHz, 22.72 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:14.759, 1, 2842 MHz, 14001 MHz, 599.67 W, 70, 99 %, 470 MiB
2026/09/24 17:25:15.763, 0, 30 MHz, 405 MHz, 22.11 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:15.763, 1, 2842 MHz, 14001 MHz, 599.87 W, 69, 99 %, 470 MiB
2026/09/24 17:25:16.777, 0, 30 MHz, 405 MHz, 22.42 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:16.777, 1, 2842 MHz, 14001 MHz, 599.91 W, 70, 99 %, 470 MiB
2026/09/24 17:25:17.782, 0, 30 MHz, 405 MHz, 22.82 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:17.782, 1, 2842 MHz, 14001 MHz, 600.15 W, 69, 99 %, 470 MiB
2026/09/24 17:25:18.784, 0, 30 MHz, 405 MHz, 22.69 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:18.784, 1, 2835 MHz, 14001 MHz, 600.19 W, 69, 99 %, 470 MiB
2026/09/24 17:25:19.784, 0, 30 MHz, 405 MHz, 22.27 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:19.784, 1, 2835 MHz, 14001 MHz, 559.39 W, 59, 15 %, 470 MiB
2026/09/24 17:25:20.787, 0, 30 MHz, 405 MHz, 21.35 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:20.787, 1, 2827 MHz, 14001 MHz, 432.40 W, 69, 99 %, 470 MiB
2026/09/24 17:25:21.802, 0, 30 MHz, 405 MHz, 22.35 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:21.802, 1, 2827 MHz, 14001 MHz, 599.63 W, 69, 99 %, 470 MiB
2026/09/24 17:25:22.805, 0, 30 MHz, 405 MHz, 22.22 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:22.805, 1, 2827 MHz, 14001 MHz, 599.84 W, 69, 99 %, 470 MiB
2026/09/24 17:25:23.807, 0, 30 MHz, 405 MHz, 22.22 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:23.807, 1, 2835 MHz, 14001 MHz, 599.59 W, 69, 99 %, 470 MiB
2026/09/24 17:25:24.821, 0, 31 MHz, 405 MHz, 22.36 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:24.821, 1, 2835 MHz, 14001 MHz, 600.13 W, 69, 99 %, 470 MiB
2026/09/24 17:25:25.828, 0, 30 MHz, 405 MHz, 22.83 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:25.828, 1, 2835 MHz, 14001 MHz, 599.83 W, 69, 99 %, 470 MiB
2026/09/24 17:25:26.834, 0, 30 MHz, 405 MHz, 22.39 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:26.834, 1, 2835 MHz, 14001 MHz, 600.07 W, 69, 99 %, 470 MiB
2026/09/24 17:25:27.837, 0, 30 MHz, 405 MHz, 22.03 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:27.837, 1, 2835 MHz, 14001 MHz, 600.03 W, 69, 99 %, 470 MiB
2026/09/24 17:25:28.838, 0, 33 MHz, 405 MHz, 22.12 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:28.838, 1, 2835 MHz, 14001 MHz, 599.94 W, 69, 99 %, 470 MiB
2026/09/24 17:25:29.843, 0, 30 MHz, 405 MHz, 22.91 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:29.843, 1, 2835 MHz, 14001 MHz, 599.80 W, 69, 99 %, 470 MiB
2026/09/24 17:25:30.850, 0, 30 MHz, 405 MHz, 22.44 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:30.850, 1, 2835 MHz, 14001 MHz, 600.11 W, 69, 99 %, 470 MiB
2026/09/24 17:25:31.853, 0, 30 MHz, 405 MHz, 21.91 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:31.853, 1, 2835 MHz, 14001 MHz, 599.94 W, 69, 99 %, 470 MiB
2026/09/24 17:25:32.858, 0, 30 MHz, 405 MHz, 21.27 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:32.858, 1, 2947 MHz, 14001 MHz, 416.60 W, 67, 90 %, 470 MiB
2026/09/24 17:25:33.862, 0, 30 MHz, 405 MHz, 21.76 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:33.862, 1, 2835 MHz, 14001 MHz, 597.79 W, 69, 99 %, 470 MiB
2026/09/24 17:25:34.875, 0, 30 MHz, 405 MHz, 22.90 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:34.875, 1, 2835 MHz, 14001 MHz, 599.50 W, 69, 99 %, 470 MiB
2026/09/24 17:25:35.880, 0, 31 MHz, 405 MHz, 23.12 W, 47, 1 %, 3212 MiB
2026/09/24 17:25:35.880, 1, 2835 MHz, 14001 MHz, 599.94 W, 69, 99 %, 470 MiB
2026/09/24 17:25:36.881, 0, 31 MHz, 405 MHz, 22.83 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:36.881, 1, 2835 MHz, 14001 MHz, 600.21 W, 69, 99 %, 470 MiB
2026/09/24 17:25:37.886, 0, 30 MHz, 405 MHz, 23.01 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:37.886, 1, 2835 MHz, 14001 MHz, 600.18 W, 69, 99 %, 470 MiB
2026/09/24 17:25:38.892, 0, 31 MHz, 405 MHz, 22.45 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:38.892, 1, 2835 MHz, 14001 MHz, 599.46 W, 69, 99 %, 470 MiB
2026/09/24 17:25:39.897, 0, 34 MHz, 405 MHz, 22.97 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:39.897, 1, 2835 MHz, 14001 MHz, 599.97 W, 69, 99 %, 470 MiB
2026/09/24 17:25:40.899, 0, 30 MHz, 405 MHz, 22.73 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:40.899, 1, 2835 MHz, 14001 MHz, 599.97 W, 69, 99 %, 470 MiB
2026/09/24 17:25:41.902, 0, 30 MHz, 405 MHz, 22.63 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:41.902, 1, 2835 MHz, 14001 MHz, 600.03 W, 69, 99 %, 470 MiB
2026/09/24 17:25:42.903, 0, 31 MHz, 405 MHz, 22.29 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:42.903, 1, 2835 MHz, 14001 MHz, 600.49 W, 69, 99 %, 470 MiB
2026/09/24 17:25:43.906, 0, 30 MHz, 405 MHz, 22.65 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:43.906, 1, 2835 MHz, 14001 MHz, 599.96 W, 69, 99 %, 470 MiB
2026/09/24 17:25:44.909, 0, 30 MHz, 405 MHz, 22.75 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:44.909, 1, 2835 MHz, 14001 MHz, 599.98 W, 69, 99 %, 470 MiB
2026/09/24 17:25:45.911, 0, 30 MHz, 405 MHz, 21.66 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:45.911, 1, 2880 MHz, 14001 MHz, 435.76 W, 69, 99 %, 470 MiB
2026/09/24 17:25:46.921, 0, 30 MHz, 405 MHz, 22.47 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:46.921, 1, 2827 MHz, 14001 MHz, 599.89 W, 69, 99 %, 470 MiB
2026/09/24 17:25:47.927, 0, 30 MHz, 405 MHz, 22.39 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:47.927, 1, 2835 MHz, 14001 MHz, 599.88 W, 69, 99 %, 470 MiB
2026/09/24 17:25:48.932, 0, 30 MHz, 405 MHz, 22.50 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:48.932, 1, 2835 MHz, 14001 MHz, 599.45 W, 69, 99 %, 470 MiB
2026/09/24 17:25:49.936, 0, 31 MHz, 405 MHz, 22.20 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:49.936, 1, 2835 MHz, 14001 MHz, 599.96 W, 69, 99 %, 470 MiB
2026/09/24 17:25:50.938, 0, 30 MHz, 405 MHz, 22.83 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:50.938, 1, 2835 MHz, 14001 MHz, 599.78 W, 69, 99 %, 470 MiB
2026/09/24 17:25:51.943, 0, 31 MHz, 405 MHz, 23.06 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:51.943, 1, 2835 MHz, 14001 MHz, 600.00 W, 69, 99 %, 470 MiB
2026/09/24 17:25:52.959, 0, 33 MHz, 405 MHz, 22.72 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:52.959, 1, 2835 MHz, 14001 MHz, 599.98 W, 69, 99 %, 470 MiB
2026/09/24 17:25:53.960, 0, 33 MHz, 405 MHz, 22.84 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:53.960, 1, 2835 MHz, 14001 MHz, 599.97 W, 70, 99 %, 470 MiB
2026/09/24 17:25:54.962, 0, 33 MHz, 405 MHz, 22.96 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:54.962, 1, 2835 MHz, 14001 MHz, 600.24 W, 69, 99 %, 470 MiB
2026/09/24 17:25:55.966, 0, 33 MHz, 405 MHz, 23.39 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:55.966, 1, 2835 MHz, 14001 MHz, 599.88 W, 69, 99 %, 470 MiB
2026/09/24 17:25:56.972, 0, 31 MHz, 405 MHz, 23.41 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:56.972, 1, 2835 MHz, 14001 MHz, 600.21 W, 69, 99 %, 470 MiB
2026/09/24 17:25:57.981, 0, 34 MHz, 405 MHz, 21.60 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:57.981, 1, 2835 MHz, 14001 MHz, 549.75 W, 58, 0 %, 470 MiB
